0.0,0.0,1.873,30.6,1751034805882
0.0,0.0,1.873,30.6,1751034805962
0.0,0.0,1.873,30.6,1751034806029
0.0,0.0,1.873,30.6,1751034806096
0.0,0.0,1.873,30.6,1751034806168
0.0,0.0,1.873,30.6,1751034806216
0.0,0.0,1.873,30.6,1751034806362
0.0,0.0,1.873,30.6,1751034806445
0.0,0.0,1.852,30.6,1751034806657
0.0,0.0,1.852,30.6,1751034806689
0.0,0.0,1.852,30.6,1751034806722
0.0,0.0,1.852,30.6,1751034806755
0.0,0.0,1.852,30.6,1751034806805
0.0,0.0,1.852,30.6,1751034806869
0.0,0.0,1.852,30.6,1751034806934
0.0,0.0,1.852,30.6,1751034807001
0.0,0.0,1.842,30.6,1751034807085
0.0,0.0,1.842,30.6,1751034807151
0.0,0.0,1.831,30.6,1751034807218
0.0,0.0,1.831,30.6,1751034807285
0.0,0.0,1.831,30.6,1751034807352
0.0,0.0,1.831,30.6,1751034807435
0.0,0.0,1.831,30.6,1751034807501
0.0,0.0,1.842,30.6,1751034807568
0.0,0.0,1.831,30.6,1751034807635
0.0,0.0,1.842,30.6,1751034807702
0.0,0.0,1.842,30.6,1751034807785
0.0,0.0,1.831,30.6,1751034807852
0.0,0.0,1.842,30.6,1751034807918
0.0,0.0,1.852,30.6,1751034807986
0.0,0.0,1.852,30.6,1751034808053
0.0,0.0,1.842,30.6,1751034808136
0.0,0.0,1.842,30.6,1751034808201
0.0,0.0,1.842,30.6,1751034808268
0.0,0.0,1.842,30.6,1751034808334
0.0,0.0,1.842,30.6,1751034808401
0.0,0.0,1.831,30.6,1751034808485
0.0,0.0,1.821,30.6,1751034808551
0.0,0.0,1.821,30.6,1751034808618
0.0,0.0,1.821,30.6,1751034808685
0.0,0.0,1.821,30.6,1751034808751
0.0,0.0,1.821,30.6,1751034808834
0.0,0.0,1.821,30.6,1751034808919
0.0,0.0,1.821,30.6,1751034808971
0.0,0.0,1.81,30.6,1751034809034
0.0,0.0,1.81,30.6,1751034809101
0.0,0.0,1.821,30.6,1751034809185
0.0,0.0,1.821,30.6,1751034809251
0.0,0.0,1.821,30.6,1751034809318
0.0,0.0,1.821,30.6,1751034809384
0.0,0.0,1.821,30.6,1751034809451
0.0,0.0,1.81,30.6,1751034809534
0.0,0.0,1.81,30.6,1751034809601
0.0,0.0,1.81,30.6,1751034809670
0.0,0.0,1.81,30.6,1751034809734
0.0,0.0,1.81,30.6,1751034809801
0.0,0.0,1.81,30.6,1751034809885
0.0,0.0,1.81,30.6,1751034809936
0.0,0.0,1.8,30.6,1751034810019
0.0,0.0,1.8,30.6,1751034810120
0.0,0.0,1.8,30.6,1751034810150
0.0,0.0,1.79,30.6,1751034810223
0.0,0.0,1.8,30.6,1751034810318
0.0,0.0,1.8,30.6,1751034810374
0.0,0.0,1.81,30.6,1751034810436
0.0,0.0,1.8,30.6,1751034810519
0.0,0.0,1.81,30.6,1751034810586
0.0,0.0,1.81,30.6,1751034810652
0.0,0.0,1.821,30.6,1751034810718
0.0,0.0,1.81,30.6,1751034810785
0.0,0.0,1.81,30.6,1751034810869
0.0,0.0,1.81,30.6,1751034810937
0.0,0.0,1.81,30.6,1751034811004
0.0,0.0,1.81,30.6,1751034811069
0.0,0.0,1.81,30.6,1751034811137
0.0,0.0,1.8,30.6,1751034811210
0.0,0.0,1.8,30.6,1751034811285
0.0,0.0,1.79,30.6,1751034811353
0.0,0.0,1.779,30.6,1751034811421
0.0,0.0,1.779,30.6,1751034811485
0.0,0.0,1.779,30.6,1751034811581
0.0,0.0,1.79,30.6,1751034811639
0.0,0.0,1.779,30.6,1751034811704
0.0,0.0,1.79,30.6,1751034811769
0.0,0.0,1.79,30.6,1751034811835
0.0,0.0,1.779,30.4,1751034811919
0.0,0.0,1.79,30.4,1751034811986
0.0,0.0,1.79,30.4,1751034812054
0.0,0.0,1.8,30.4,1751034812137
0.0,0.0,1.8,30.4,1751034812189
0.0,0.0,1.8,30.4,1751034812251
0.0,0.0,1.8,30.4,1751034812335
0.0,0.0,1.8,30.4,1751034812402
0.0,0.0,1.8,30.4,1751034812469
0.0,0.0,1.8,30.4,1751034812536
0.0,0.0,1.8,30.4,1751034812619
0.0,0.0,1.779,30.4,1751034812687
0.0,0.0,1.79,30.4,1751034812754
0.0,0.0,1.779,30.4,1751034812820
0.0,0.0,1.779,30.4,1751034812885
0.0,0.0,1.779,30.4,1751034812968
0.0,0.0,1.769,30.4,1751034813036
0.0,0.0,1.758,30.4,1751034813102
0.0,0.0,1.758,30.4,1751034813170
0.0,0.0,1.758,30.4,1751034813242
0.0,0.0,1.758,30.4,1751034813319
0.0,0.0,1.758,30.4,1751034813385
0.0,0.0,1.758,30.4,1751034813452
0.0,0.0,1.758,30.4,1751034813519
0.0,0.0,1.758,30.4,1751034813585
0.0,0.0,1.758,30.4,1751034813668
0.0,0.0,1.769,30.4,1751034813735
0.0,0.0,1.769,30.4,1751034813803
0.0,0.0,1.769,30.4,1751034813869
0.0,0.0,1.758,30.4,1751034813938
0.0,0.0,1.758,30.4,1751034814019
0.0,0.0,1.758,30.4,1751034814086
0.0,0.0,1.769,30.4,1751034814154
0.0,0.0,1.769,30.4,1751034814226
0.0,0.0,1.769,30.4,1751034814286
0.0,0.0,1.769,30.4,1751034814369
0.0,0.0,1.779,30.4,1751034814435
0.0,0.0,1.779,30.4,1751034814502
0.0,0.0,1.779,30.4,1751034814569
0.0,0.0,1.79,30.4,1751034814636
0.0,0.0,1.79,30.4,1751034814719
0.0,0.0,1.8,30.4,1751034814786
